Headline,Date
Tesla's stock soars 10% after resuming trade,2018-08-07
Tesla market cap at stock price of $420 would be $71.65 bln,2018-08-07
"Tesla Musk: it ""will be way smoother and less disruptive as a private company'",2018-08-07
"Elon Musk: ‘Dang, turns out even Hitler was shorting Tesla stock’",2018-08-07
Record sales for electric cars are being overshadowed by supply risks,2018-08-07
Saudi Arabia's mega-fund builds stake in Tesla: report,2018-08-07
Tesla stock jumps 8% after Musk tweets about taking company private,2018-08-07
Tesla's Musk tweets he's 'considering' taking company private,2018-08-07
The revenue-growth rate that helped fuel Tesla’s rally relied on an apples-to-oranges comparison,2018-08-07
Tesla's stock was up 7.4% prior to trading halt,2018-08-07
Tesla shares halted,2018-08-07
"Tesla shares were up 7.4% before halt, Musk's $420 tweet",2018-08-07
Musk: Will ensure shareholders 'prosperity',2018-08-07
Musk tweets he'd still be Tesla's CEO,2018-08-07
Tesla bonds rally after CEO Musk says he is considering taking the company private,2018-08-07
Tesla's stock halted for news pending,2018-08-07
Tesla board statement raises more questions about Elon Musk’s go-private plan,2018-08-08
Tesla bonds jump more than 2 points after CEO Musk mulls going-private transaction,2018-08-08
Tesla 'not going private anytime soon': Piper Jaffray,2018-08-08
Elon Musk talked to Softbank about Tesla investment: report,2018-08-08
How to trade Tesla stock even if the company doesn’t go private,2018-08-08
SEC has made inquiries over Elon Musk's going-private tweets: report,2018-08-08
"SEC examining whether Musk's statement was true, and why Twitter: WSJ",2018-08-08
SEC looks into Musk's taking-Tesla-private tweets: WSJ,2018-08-08
SEC questions Tesla over Elon Musk’s tweets to take the company private,2018-08-08
Tesla: Is $420 a Share Too Low for a Deal?,2018-08-08
Money flows of 11 popular tech stocks show Alphabet and Apple getting stronger,2018-08-08
"Tesla's stock pulls back 0.8%, after running up 11% in previous session",2018-08-08
Vivek Wadhwa on five myths and stereotypes still alive in Silicon Valley,2018-08-08
Tesla board met 'several times' to evaluate CEO Musk's take-private idea,2018-08-08
Tesla shares down 2% premarket,2018-08-08
"Tesla board members say they met several times in last week, taking appropriate steps to evaluate it",2018-08-08
Tesla board members said Musk opened talks about going private last week,2018-08-08
These 5 tech stocks are in a dot-com-like bubble (and they aren’t all FAANGs),2018-08-08
Tesla’s Elon Musk tweets he is ‘considering’ taking company private,2018-08-08
Elon Musk explained his going-private tweet to Tesla employees with this email,2018-08-08
Tesla short sellers walloped after Musk talks going private,2018-08-08
"Elon Musk takes Tesla on a strange route to a potentially smart idea, yet again",2018-08-08
A Tesla buyout would be the largest in history — by a wide margin,2018-08-08
JP Morgan raises Tesla price target but stays underweight in case shares trade on fundamentals again,2018-08-08
Tesla stock price target raised to $308 from $195 at J.P. Morgan,2018-08-08
Experts doubt Elon Musk’s ability to pull off a buyout of Tesla,2018-08-08
S&P 500's longest win streak in 6 months is at risk as stocks edge lower on nagging tariff worries,2018-08-08
Tesla board to ramp up going-private talks: report,2018-08-09
Tesla’s stock is the company’s greatest marketing tool — what happens when it goes away?,2018-08-09
SEC 'intensifying' Tesla probe: report,2018-08-09
"Elon Musk is a ‘natural maniac’ — here’s what it means for Tesla investors, in one chart",2018-08-09
"Brace for a bear-market drop for Facebook, says this strategist",2018-08-09
Tesla analysts say they’re ‘as confused as anyone else’,2018-08-09
"Trump’s ‘Space Force,’ with the help of Elon Musk and Jeff Bezos, could start a new space race",2018-08-09
Here’s what the junk-bond market says about Tesla going private,2018-08-10
Investors are overlooking this incredibly valuable part of Tesla’s business,2018-08-10
In Defense of Public Markets,2018-08-10
Weekend roundup: Musk’s ‘funding secured’ | Buffett’s market warning | A new trade war,2018-08-10
Musk’s Buyout Plan May Signal Market Woes Ahead,2018-08-10
How Some CEOs Successfully Run More Than One Company,2018-08-10
Riding Tesla’s Volatile Shares,2018-08-10
Musk’s plan to take Tesla private and allow outside shareholders is not an easy path,2018-08-11
Musk’s fight with short sellers advanced by first lawsuit over Tesla’s going-private tease,2018-08-11
"Hey Elon Musk, where’s the funding to take Tesla private?",2018-08-11
Did Nasdaq drop the ball after Elon Musk’s going-private tweet?,2018-08-12
Elon Musk’s plan to take Tesla private is a pipe dream,2018-08-13
Tesla shares swing higher amid confusion about Musk’s going-private plan,2018-08-13
Wall Street has spoken: Tesla funding is not ‘secured’,2018-08-13
Saudi Arabia weighs larger Tesla stake as part of plan to make electric cars,2018-08-13
Why Elon Musk’s $420 tweet could signal gloom for the stock market,2018-08-13
"Twitter stock gains after Citron goes long, sets $52 price target",2018-08-13
Elon Musk explains 'funding secured' statement related to going private tweets,2018-08-13
Tesla's stock surges 3.1% premarket after Musk comments about Saudi sovereign fund's interest,2018-08-13
Musk: Saudi sovereign fund MD expressed support for funding a going private transaction,2018-08-13
Here’s the lesson Michael Dell can teach Elon Musk about taking a company private,2018-08-13
Tesla CEO Elon Musk said Saudi sovereign fund approached 'multiple times' about taking Tesla private,2018-08-13
Tesla's board forms special committee to evaluate potential going-private deal,2018-08-14
Tesla's board forms special committee to evaluate potential going-private deal,2018-08-14
SEC will still have many questions for Tesla and Musk say experts,2018-08-14
"NIO, potential Tesla rival from China, files for $1.8 billion U.S. IPO",2018-08-14
Apple is looking to develop chip for health sensors: report,2018-08-14
"New Nvidia chip extends the company’s lead in graphics, artificial intelligence",2018-08-14
"Goldman, Silver Lake not officially on board with Musk's plan: report",2018-08-14
"Dow, S&P 500 halt 4-session skid as Turkish lira angst takes a breather",2018-08-14
U.S. stocks close higher as Turkish-crisis jitters ease,2018-08-14
"T. Rowe, Fidelity sold more then 20% of their stakes in Tesla last quarter",2018-08-15
SEC's Tesla probe is now 'formal investigation': report,2018-08-15
"U.S. stocks close lower as Turkey, trade worries continue to weigh",2018-08-15
Tesla shares slide 4%,2018-08-15
"Elon Musk left plenty of questions about Tesla going private, experts say",2018-08-15
SEC sends subpoena to Tesla in probe over Musk tweets,2018-08-15
Tesla is no longer rated by Goldman Sachs as bank takes on advisory role,2018-08-16
Tesla backs off solar panel deal with Panasonic,2018-08-16
Stock market closes higher as Dow has best day in 4 months,2018-08-16
SEC wants to know what Elon Musk told Tesla directors about going private,2018-08-16
The Bull Market Rumbles On Despite Turkey Turmoil,2018-08-16
"Dow, S&P 500 end the day and week higher buttressed by optimism over China-U.S. trade talks",2018-08-17
The Merits of Musk,2018-08-17
Dow logs highest close since February on optimism over trade talks,2018-08-17
Stocks close higher on hopes for progress on U.S.-China trade,2018-08-17
Tesla: Is the Company Looking for Help for Elon Musk?,2018-08-17
"Dow industrials extend Thursday's rally to rise 117 points, or 0.5%, 25,676",2018-08-17
"S&P 500 rises 8 points, or 0.3%, to 2,849",2018-08-17
Tesla sinks 8.9% to burden Nasdaq's upside,2018-08-17
"Elon Musk Is Stressed, but Don’t Bet Against Tesla",2018-08-17
"Recession indicators are flashing a yellow ‘caution’ signal, Pimco says",2018-08-17
Tesla shares slide 3% premarket,2018-08-17
S&P and Dow post weekly gains,2018-08-17
Tesla shares slide 8% on continued fallout from SEC probe of Musk tweet,2018-08-17
How Tesla going private could affect demand for its electric cars,2018-08-18
"Tesla is on track for ‘steady’ Model 3 production, analyst says",2018-08-18
Ignore Trump and Musk — here’s how to find companies whose CEOs think long term,2018-08-18
"Tesla will lose money on a cheaper Model 3, analyst says",2018-08-19
Tesla short sellers are up $1.2 billion since Elon Musk’s ‘going-private’ tweet,2018-08-19
"Tesla’s Elon Musk describes ‘excruciating’ year, says ‘worst is yet to come’",2018-08-19
Tesla stock sinks after Elon Musk describes his ‘excruciating year’ in NYT interview,2018-08-19
"Elon Musk told he needs sleep, but he says that’s not an option",2018-08-19
How Disneyland used its ‘magic’ to persuade people to spend more money,2018-08-20
Some Tesla suppliers now worry about getting paid,2018-08-20
Tesla suppliers fret about getting paid: WSJ,2018-08-20
U.S. stocks close higher for third session as billion-dollar deals shore up confidence,2018-08-20
UPDATE: Tesla stock slides 7% premarket as JP Morgan slashes price target,2018-08-20
"Tesla extends losses, now down more than 5% premarket",2018-08-20
Tesla stock slides 3.8% premarket,2018-08-20
"Dow, S&P 500, Nasdaq kick off week on a positive note as consumer-discretionary stocks rise",2018-08-20
Tesla stock price target slashed to $195 at JP Morgan,2018-08-20
Tesla stock ends higher as JP Morgan joins deal doubters,2018-08-21
Ignore the drama at Tesla and focus on the stock’s price zones to make money,2018-08-21
Tesla stock downgraded to neutral at Consumer Edge,2018-08-21
"Nasdaq gains 92 points, or 0.8%, to 7,895, led by Tesla",2018-08-21
"Russell 2000 climbs 22 points, or 1.3%, to 1,721",2018-08-21
Dear Elon: Ask Apple or Google to acquire Tesla,2018-08-22
Saudis call off Aramco IPO: report,2018-08-22
Chicago mulls $10 billion debt sale to fill pension funding hole — here’s why it’s a bad idea,2018-08-22
"Tesla, the Saudi Prince, and the Stalled Aramco IPO",2018-08-23
Small fire breaks out at Tesla factory in Fremont,2018-08-23
Large numbers of Tesla employees flock to Apple: report,2018-08-24
What’s Waymo Worth?,2018-08-24
Tesla says it will remain a public company,2018-08-25
"Elon Musk says Tesla will remain a public company, and he will run it",2018-08-26
"Tesla Model 3 finish is ‘below average,’ analyst says",2018-08-26
Suspected drunken driver crashes Tesla into fire engine: ‘I think I had Autopilot on’,2018-08-26
"Lingering doubts, harsh realities ended Elon Musk’s plan to take Tesla private",2018-08-27
"‘The corporate-governance disaster that is Tesla continues,’ says one of the fiercest critics of Musk and company",2018-08-27
Dow jumps 150 points at the open as U.S. stocks pop higher on trade-talk optimism,2018-08-27
"Stop Whining, Elon Musk. Tesla Gets a Better Deal Than GM and Ford",2018-08-27
It’s Time for Apple to Buy Tesla and Kick Elon Musk to the Curb,2018-08-28
Stock-market bulls are in ‘firm control’ — but here’s where ‘vulnerabilities kick in’,2018-08-28
Why Bondholders Never Bought Elon Musk’s Talk of Taking Tesla Private,2018-08-28
Tesla drama 'is a great example of why even a great company may need different leaders': Canaccord,2018-08-28
Tesla stock price target cut to $316 vs. $336 at Canaccord,2018-08-28
Tesla's going-private debacle shows why companies may need different leaders: Canaccord,2018-08-28
Tesla stock walloped after Musk axes go-private plan,2018-08-28
Tesla's HR head on a leave of absence,2018-08-29
"Guidewire, Tesla Pay Off for a Fund That Bets on Change",2018-08-29
"Now would be the time for Apple to buy Tesla, and kick Musk out of the driver’s seat",2018-08-30
"Steve Bannon: Elon Musk is a ‘man child,’ and top tech leaders are ‘sociopaths’",2018-08-30
Elon Musk tweets ‘!’ after watching this crazy footage of an airborne Tesla,2018-08-30
Tesla stock battered anew as analyst questions Elon Musk’s leadership,2018-08-30
Warren Buffett: Apple investing in Tesla is a ‘very poor idea’,2018-08-31
Here’s why Coca-Cola is muscling into the coffee-shop business in a big way,2018-08-31
"BlackRock fund voted for independent chairman at Tesla to replace Elon Musk, filing shows",2018-08-31
Warren Buffett to Apple: Don’t Invest in Tesla,2018-08-31
Tesla: Elon Musk Wants to ‘Be the House’,2018-08-31
This company turned its earnings call into a skit that involved ‘port-a-potties’,2018-08-31
Elon Musk faces his own worst enemy,2018-09-01
Weekend roundup: Should Apple buy Tesla? | A no-deal Brexit | Marijuana stocks and politics,2018-09-02
Why it’s almost impossible to steal a Tesla (and get away with it),2018-09-03
Tesla stock reinstated with sell rating at Goldman Sachs,2018-09-04
"Tesla’s back in Goldman Sachs’s sights, and the bank is just as bearish",2018-09-04
